"registro_id","tesis_id","tecnica_id","lugar","created_at","updated_at","error_id"
"2720","442","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2721","442","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2723","442","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2724","443","2","Población y muestra",NULL,NULL,"2"
"2725","443","1","Técnicas e instrumentos",NULL,NULL,"2"
"2726","443","22","Técnicas e instrumentos",NULL,NULL,"2"
"2727","443","21","Técnicas e instrumentos",NULL,NULL,"2"
"2728","443","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2729","443","40","Análisis e interpretación de la información",NULL,NULL,"2"
"2730","443","41","Análisis e interpretación de la información",NULL,NULL,"2"
"2731","443","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2732","443","42","Análisis e interpretación de la información",NULL,NULL,"2"
"2733","443","43","Análisis e interpretación de la información",NULL,NULL,"2"
"2734","443","44","Análisis e interpretación de la información",NULL,NULL,"2"
"2735","443","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2736","443","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2737","443","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2738","443","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2739","443","58","Análisis e interpretación de la información",NULL,NULL,"16"
"2740","443","22","Anexos",NULL,NULL,"2"
"2741","443","21","Anexos",NULL,NULL,"2"
"2742","443","16","Anexos",NULL,NULL,"2"
"2743","443","34","Anexos",NULL,NULL,"2"
"2744","444","2","Población y muestra",NULL,NULL,"2"
"2745","444","63","Técnicas e instrumentos",NULL,NULL,"2"
"2746","444","1","Técnicas e instrumentos",NULL,NULL,"2"
"2747","444","15","Técnicas e instrumentos",NULL,NULL,"2"
"2748","444","22","Técnicas e instrumentos",NULL,NULL,"2"
"2749","444","34","Técnicas e instrumentos",NULL,NULL,"2"
"2750","444","16","Técnicas e instrumentos",NULL,NULL,"2"
"2751","444","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2753","444","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2754","445","1","Técnicas e instrumentos",NULL,NULL,"2"
"2755","445","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2756","445","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2757","445","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2758","445","1","Anexos",NULL,NULL,"2"
"2759","446","77","Técnicas e instrumentos",NULL,NULL,"2"
"2760","446","9","Técnicas e instrumentos",NULL,NULL,"2"
"2761","446","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2762","446","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2763","446","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2764","446","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2765","446","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2766","447","63","Variables",NULL,NULL,"2"
"2767","447","2","Población y muestra",NULL,NULL,"2"
"2768","447","63","Técnicas e instrumentos",NULL,NULL,"2"
"2769","447","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2770","447","1","Técnicas e instrumentos",NULL,NULL,"2"
"2771","447","22","Técnicas e instrumentos",NULL,NULL,"2"
"2772","447","21","Técnicas e instrumentos",NULL,NULL,"2"
"2773","447","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2774","447","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2775","447","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2776","447","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2777","447","5","Análisis e interpretación de la información",NULL,NULL,"2"
"2778","447","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2779","447","18","Anexos",NULL,NULL,"2"
"2780","448","1","Técnicas e instrumentos",NULL,NULL,"2"
"2781","448","23","Técnicas e instrumentos",NULL,NULL,"2"
"2782","448","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2783","449","23","Técnicas e instrumentos",NULL,NULL,"2"
"2784","449","1","Técnicas e instrumentos",NULL,NULL,"2"
"2785","449","32","Técnicas e instrumentos",NULL,NULL,"2"
"2786","449","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2787","449","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2788","449","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2790","449","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2791","449","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2792","449","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2793","449","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2794","450","63","Técnicas e instrumentos",NULL,NULL,"2"
"2795","450","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2796","450","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2797","451","2","Población y muestra",NULL,NULL,"2"
"2798","451","3","Población y muestra",NULL,NULL,"2"
"2799","451","7","Técnicas e instrumentos",NULL,NULL,"23"
"2800","451","132","Técnicas e instrumentos",NULL,NULL,"23"
"2801","451","109","Técnicas e instrumentos",NULL,NULL,"23"
"2802","451","26","Técnicas e instrumentos",NULL,NULL,"23"
"2803","451","16","Técnicas e instrumentos",NULL,NULL,"23"
"2804","451","22","Técnicas e instrumentos",NULL,NULL,"23"
"2805","451","21","Técnicas e instrumentos",NULL,NULL,"23"
"2806","451","34","Técnicas e instrumentos",NULL,NULL,"23"
"2807","451","1","Técnicas e instrumentos",NULL,NULL,"2"
"2808","451","23","Técnicas e instrumentos",NULL,NULL,"2"
"2809","451","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2810","451","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2811","452","63","Técnicas e instrumentos",NULL,NULL,"2"
"2812","452","15","Técnicas e instrumentos",NULL,NULL,"2"
"2813","452","133","Técnicas e instrumentos",NULL,NULL,"2"
"2814","452","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2816","452","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2817","453","63","Técnicas e instrumentos",NULL,NULL,"2"
"2818","453","1","Técnicas e instrumentos",NULL,NULL,"2"
"2819","453","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2820","453","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2821","453","40","Análisis e interpretación de la información",NULL,NULL,"2"
"2822","453","41","Análisis e interpretación de la información",NULL,NULL,"2"
"2823","453","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2824","453","42","Análisis e interpretación de la información",NULL,NULL,"2"
"2825","453","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2826","453","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2827","453","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2828","453","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2829","453","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2830","454","1","Técnicas e instrumentos",NULL,NULL,"2"
"2831","454","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2832","454","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2833","455","9","Técnicas e instrumentos",NULL,NULL,"2"
"2834","455","1","Técnicas e instrumentos",NULL,NULL,"2"
"2835","455","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2836","455","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2837","456","32","Técnicas e instrumentos",NULL,NULL,"23"
"2838","456","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2839","456","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2840","456","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2841","456","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2842","456","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2843","458","2","Población y muestra",NULL,NULL,"2"
"2844","458","1","Técnicas e instrumentos",NULL,NULL,"2"
"2845","458","20","Técnicas e instrumentos",NULL,NULL,"11"
"2846","458","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2847","458","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2848","458","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2849","458","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2850","458","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2851","458","5","Análisis e interpretación de la información",NULL,NULL,"2"
"2852","458","1","Anexos",NULL,NULL,"2"
"2853","459","33","Técnicas e instrumentos",NULL,NULL,"23"
"2854","459","79","Técnicas e instrumentos",NULL,NULL,"23"
"2855","459","1","Técnicas e instrumentos",NULL,NULL,"2"
"2856","459","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2857","459","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2858","460","63","Variables",NULL,NULL,"2"
"2859","460","2","Población y muestra",NULL,NULL,"2"
"2860","460","10","Técnicas e instrumentos",NULL,NULL,"2"
"2861","460","34","Técnicas e instrumentos",NULL,NULL,"2"
"2862","460","15","Técnicas e instrumentos",NULL,NULL,"2"
"2863","460","1","Técnicas e instrumentos",NULL,NULL,"2"
"2864","460","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2865","460","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2866","461","2","Población y muestra",NULL,NULL,"2"
"2867","461","16","Técnicas e instrumentos",NULL,NULL,"23"
"2868","461","1","Técnicas e instrumentos",NULL,NULL,"2"
"2869","461","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2870","461","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2871","461","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2872","461","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2873","461","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2874","461","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2875","461","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2876","461","22","Anexos",NULL,NULL,"2"
"2877","461","21","Anexos",NULL,NULL,"2"
"2878","461","134","Anexos",NULL,NULL,"2"
"2879","461","79","Anexos",NULL,NULL,"2"
"2880","461","1","Anexos",NULL,NULL,"2"
"2881","462","2","Población y muestra",NULL,NULL,"2"
"2882","462","15","Técnicas e instrumentos",NULL,NULL,"2"
"2883","462","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2885","462","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2886","463","2","Población y muestra",NULL,NULL,"2"
"2887","463","1","Técnicas e instrumentos",NULL,NULL,"2"
"2888","463","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2889","463","23","Análisis e interpretación de la información",NULL,NULL,"2"
"2890","463","7","Análisis e interpretación de la información",NULL,NULL,"2"
"2891","463","53","Análisis e interpretación de la información",NULL,NULL,"2"
"2892","463","96","Análisis e interpretación de la información",NULL,NULL,"2"
"2893","463","94","Análisis e interpretación de la información",NULL,NULL,"2"
"2894","463","26","Análisis e interpretación de la información",NULL,NULL,"2"
"2895","463","1","Análisis e interpretación de la información",NULL,NULL,"2"
"2896","463","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2897","463","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2898","463","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2899","463","63","Análisis e interpretación de la información",NULL,NULL,"2"
"2900","463","31","Análisis e interpretación de la información",NULL,NULL,"16"
"2901","463","48","Análisis e interpretación de la información",NULL,NULL,"16"
"2902","464","14","Técnicas e instrumentos",NULL,NULL,"2"
"2903","464","63","Técnicas e instrumentos",NULL,NULL,"2"
"2904","464","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2905","464","46","Análisis e interpretación de la información",NULL,NULL,"2"
"2906","464","47","Análisis e interpretación de la información",NULL,NULL,"2"
"2907","464","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2908","464","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2909","464","13","Análisis e interpretación de la información",NULL,NULL,"16"
"2910","464","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2911","465","63","Técnicas e instrumentos",NULL,NULL,"2"
"2912","465","1","Técnicas e instrumentos",NULL,NULL,"2"
"2913","465","9","Técnicas e instrumentos",NULL,NULL,"2"
"2914","465","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2915","465","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2916","465","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2917","466","2","Población y muestra",NULL,NULL,"2"
"2918","466","1","Técnicas e instrumentos",NULL,NULL,"2"
"2919","466","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2920","466","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2921","466","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2922","466","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2923","467","63","Fundamentación teórica",NULL,NULL,"2"
"2924","467","1","Técnicas e instrumentos",NULL,NULL,"2"
"2925","467","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2926","467","3","Análisis e interpretación de la información",NULL,NULL,"2"
"2927","467","4","Análisis e interpretación de la información",NULL,NULL,"2"
"2928","467","50","Análisis e interpretación de la información",NULL,NULL,"16"
"2929","468","1","Técnicas e instrumentos",NULL,NULL,"2"
"2930","468","33","Técnicas e instrumentos",NULL,NULL,"23"
"2931","468","34","Técnicas e instrumentos",NULL,NULL,"23"
"2932","468","22","Técnicas e instrumentos",NULL,NULL,"2"
"2933","468","21","Técnicas e instrumentos",NULL,NULL,"2"
"2934","468","63","Técnicas e instrumentos",NULL,NULL,"2"
"2935","468","2","Análisis e interpretación de la información",NULL,NULL,"2"
"2936","468","11","Análisis e interpretación de la información",NULL,NULL,"2"
"2937","468","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2938","469","63","Técnicas e instrumentos",NULL,NULL,"2"
"2939","469","1","Técnicas e instrumentos",NULL,NULL,"2"
"2940","469","12","Análisis e interpretación de la información",NULL,NULL,"2"
"2941","469","5","Análisis e interpretación de la información",NULL,NULL,"2"
"2942","469","6","Análisis e interpretación de la información",NULL,NULL,"2"
"2943","471","63","Variables",NULL,NULL,"2"
